FeatureID	Barcode001	Barcode002	Barcode003	Barcode004	Barcode005	Barcode006	Barcode007	Barcode008	Barcode009	Barcode010	Barcode011	Barcode012	Barcode013	Barcode014	Barcode015	Barcode016	Barcode017	Barcode018	Barcode019	Barcode020	Barcode021	Barcode022	Barcode023	Barcode024
OTU_3854	0	0	0	0	0	0	36	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_3855	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
OTU_3856	0	0	0	0	0	0	47	0	0	0	0	0	0	3	0	0	0	0	0	4	58	0	0	0
OTU_3857	0	0	0	0	0	0	34	0	0	0	0	0	4	0	0	0	0	0	0	0	1	4	0	0
OTU_3858	0	0	0	0	0	0	6	0	0	0	2	0	2	1	0	0	0	0	0	0	0	0	0	0
OTU_3859	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	1	0	0	6	1	0
OTU_3860	0	0	0	0	0	0	22	0	0	0	0	0	3	4	0	0	0	0	0	0	37	0	0	0
OTU_3861	0	0	0	0	0	0	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	3	0
OTU_3862	0	1	0	0	0	0	7	0	0	0	0	0	20	31	34	0	0	1	0	29	31	9	0	0
OTU_3863	0	0	0	0	0	0	2	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0
OTU_3864	0	0	0	0	0	0	1	0	0	0	0	0	8	2	2	0	0	7	2	2	1	3	0	0
OTU_3865	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0
OTU_3866	0	0	0	0	0	0	49	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0
OTU_3867	0	0	0	0	0	0	23	0	0	0	0	0	2	0	2	0	0	0	0	0	7	0	0	0
OTU_3868	0	0	0	0	0	0	1	0	0	4	6	0	5	8	3	0	0	11	5	1	4	2	0	0
OTU_3869	0	0	0	0	0	0	12	0	0	0	0	0	1	0	0	0	0	0	2	0	0	2	0	0
OTU_3870	0	0	0	0	0	0	2	0	0	0	0	0	10	0	11	0	1	10	0	6	12	8	0	0
OTU_3871	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0
OTU_3872	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3873	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3874	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3875	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3876	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3877	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
OTU_3878	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0
OTU_3879	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0
OTU_3880	0	0	0	1	0	1	3	4	10	1	1	3	6	3	11	0	1	2	3	9	4	1	4	0
OTU_3881	1	0	25	0	0	5	0	67	3	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
OTU_3882	0	0	0	0	0	9	0	0	35	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0
OTU_3883	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3884	0	0	0	0	0	0	0	0	9	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3885	0	0	0	0	0	0	0	0	4	0	0	0	3	1	1	9	7	3	4	0	0	3	1	0
OTU_3886	0	6	0	1	0	16	3	3	28	2	4	4	18	8	19	3	1	10	8	30	12	1	4	0
OTU_3887	0	0	0	0	0	0	0	0	6	1	0	0	2	3	4	18	13	3	8	10	0	10	10	0
OTU_3888	0	12	0	0	0	0	0	0	50	0	29	14	0	0	0	0	0	0	9	0	0	2	38	0
OTU_3889	0	1	0	1	0	0	0	0	4	0	0	3	0	0	0	0	15	0	0	0	0	0	20	0
OTU_3890	0	0	0	0	0	12	0	1	22	2	3	4	0	0	0	1	0	0	7	0	0	0	0	0
OTU_3891	0	0	0	0	0	0	1	0	1	18	3	0	4	2	1	0	0	7	4	1	3	3	0	0
OTU_3892	0	0	0	0	0	0	0	0	4	0	0	0	0	1	2	15	14	3	5	5	0	4	2	0
OTU_3893	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	3	0	0	2	0	0
OTU_3894	0	0	0	0	0	0	1	0	2	48	4	0	29	16	0	2	0	9	17	2	8	6	1	0
OTU_3895	0	0	0	0	0	0	0	0	0	32	6	0	1	0	0	2	0	0	2	0	0	18	0	0
OTU_3896	0	0	0	0	0	0	0	0	0	25	3	0	0	0	0	0	0	0	0	0	0	7	0	0
OTU_3897	0	0	0	0	0	0	1	0	0	31	3	0	11	13	1	1	0	5	11	0	5	5	1	0
OTU_3898	0	0	0	0	0	0	0	0	0	6	0	0	0	0	5	0	0	0	0	3	0	1	0	0
OTU_3899	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	1	0	1	57	1	0	5	0	0
OTU_3900	0	0	0	0	0	0	0	0	0	5	0	0	0	0	2	0	0	0	2	0	1	0	0	0
OTU_3901	0	0	0	0	0	0	0	0	0	7	4	0	0	0	0	0	0	7	3	0	0	0	0	0
OTU_3902	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	0	2	0	0	14	0	0
OTU_3903	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	3	5	0	0	0	0	0
OTU_3904	0	0	0	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3905	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	3	5	0	0	1	0	0
OTU_3906	0	0	1	0	0	0	0	0	0	7	16	0	0	1	0	7	3	1	2	0	0	8	1	0
OTU_3907	0	0	0	0	0	0	4	0	0	9	0	0	3	6	3	0	0	10	1	4	1	0	0	0
OTU_3908	0	0	0	0	0	0	1	0	0	26	35	0	0	7	7	0	0	9	6	2	0	8	0	0
OTU_3909	0	0	0	0	0	0	0	0	0	16	11	0	0	0	0	0	0	7	13	0	0	3	0	0
OTU_3910	0	0	0	0	0	0	0	0	0	20	1	0	8	17	22	0	0	0	4	0	32	12	0	0
OTU_3911	0	0	0	0	0	0	0	0	0	17	4	0	1	0	0	0	0	2	4	0	1	3	0	0
OTU_3912	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	21	0	8	0	0	0
OTU_3913	0	0	0	0	0	0	0	0	0	52	6	0	0	0	1	0	0	0	5	0	0	15	0	0
OTU_3914	0	1	0	0	0	2	0	0	0	7	4	0	0	3	0	0	0	11	28	8	1	18	3	0
OTU_3915	0	0	0	0	0	0	0	0	0	13	22	0	0	1	4	0	0	0	9	0	1	0	0	0
OTU_3916	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3917	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3918	0	0	0	0	0	0	4	0	0	0	7	0	0	2	1	2	0	0	0	0	0	0	0	0
OTU_3919	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3920	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3921	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	1	0	0	55	0	0
OTU_3922	0	0	0	0	0	0	0	0	0	0	9	0	2	0	1	0	0	0	0	0	0	1	0	0
OTU_3923	0	0	0	0	0	0	0	0	3	0	0	83	0	0	0	0	2	0	0	0	0	0	5	0
OTU_3924	0	0	0	0	0	0	0	0	0	9	0	358	1	0	0	63	6	0	0	0	0	0	2	0
OTU_3925	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3926	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	3	0	0	0	0	0
OTU_3927	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3928	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3929	0	0	0	1	0	0	0	0	3	0	0	66	0	0	0	0	0	0	0	0	0	0	3	0
OTU_3930	0	0	0	0	0	0	0	0	7	0	0	32	0	0	0	0	0	0	0	1	0	0	8	0
OTU_3931	0	1	0	2	0	0	0	2	0	0	0	3	0	0	0	0	12	0	0	0	0	0	0	0
OTU_3932	0	0	0	0	0	0	0	0	0	0	0	0	26	21	0	0	0	0	0	0	0	0	0	0
OTU_3933	0	0	1	0	1	0	0	0	0	0	0	0	69	30	10	0	0	5	0	4	14	0	0	0
OTU_3934	0	1	0	0	0	0	0	0	0	0	0	0	42	6	5	2	0	29	1	0	73	0	0	0
OTU_3935	0	0	0	0	0	0	0	0	0	0	0	0	2	0	8	0	0	0	0	0	0	0	0	0
OTU_3936	0	0	0	0	0	0	0	0	0	0	0	0	8	1	1	0	0	13	2	1	5	3	0	0
OTU_3937	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
OTU_3938	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0
OTU_3939	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	17	0	0	0	0
OTU_3940	0	0	0	0	0	0	0	0	0	0	0	0	5	3	6	0	0	0	0	0	2	0	0	0
OTU_3941	0	0	0	0	0	0	0	0	1	0	0	0	4	0	5	8	7	1	3	2	0	2	1	0
OTU_3942	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	2	2	0	0	0
OTU_3943	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	5	9	2	2	1	0	4	0	0
OTU_3944	0	0	0	0	0	0	1	0	0	1	0	0	49	7	0	2	0	7	6	0	29	0	0	0
OTU_3945	0	0	0	0	0	0	1	0	0	0	0	0	44	34	8	1	1	4	0	4	13	0	0	0
OTU_3946	0	0	0	0	0	0	0	0	0	0	1	0	13	3	0	3	0	8	1	1	24	0	0	0
OTU_3947	0	0	0	0	0	0	9	0	0	0	1	0	18	30	42	0	0	2	0	26	27	14	0	0
OTU_3948	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	2	0	0
OTU_3949	0	0	0	0	0	0	0	0	0	0	0	0	13	6	0	0	0	11	0	0	0	0	0	0
OTU_3950	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	3	0	0	0	0	0	0	0	0
OTU_3951	0	0	0	0	0	0	0	0	0	6	3	0	2	7	3	10	0	2	4	0	1	3	0	0
OTU_3952	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	4	0	0	0	0
OTU_3953	0	0	0	0	0	0	0	0	0	0	0	0	9	15	0	0	0	0	0	0	0	0	0	0
OTU_3954	0	0	0	0	0	0	0	0	0	0	0	0	0	9	3	0	0	0	0	0	0	0	0	0
OTU_3955	0	0	0	0	0	0	0	0	0	0	0	0	2	7	1	0	0	0	0	7	3	0	0	0
OTU_3956	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	0	0	0	4	0	0	0	0
OTU_3957	0	0	0	0	0	0	0	0	0	2	0	0	3	7	0	0	0	4	19	3	0	5	0	0
OTU_3958	0	0	0	0	0	0	0	0	0	0	0	0	0	4	9	0	0	0	0	8	0	0	0	0
OTU_3959	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	0	0	0	0	0	0	0	0	0
OTU_3960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	8	0	1	0	0	0	0
OTU_3961	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	0	0	0	0	4	3	0	0	0
OTU_3962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0
OTU_3963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0
OTU_3964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0
OTU_3965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0
OTU_3966	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0
OTU_3967	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	12	0	0	5	0	0	0	0	0
OTU_3968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	8	0	0	0	0	0
OTU_3969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0
OTU_3970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0
OTU_3971	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	4	0	0	0
OTU_3972	0	0	0	0	0	0	10	0	0	0	3	0	2	0	5	2	0	2	10	0	3	0	0	0
OTU_3973	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	8	0
OTU_3974	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	171	0	0	0	1	0	0	0
OTU_3975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	11	0
OTU_3976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	9	0
OTU_3977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	15	0
OTU_3978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	1	0
OTU_3979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	3	0	0
OTU_3980	0	0	0	0	0	0	1	0	0	3	2	0	4	10	3	0	0	11	29	3	2	14	0	0
OTU_3981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0
OTU_3982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	152	0	0	22	0	0
OTU_3983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	47	0	0	0	0
OTU_3984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
OTU_3985	0	0	0	0	0	1	0	0	0	0	0	0	5	0	7	0	0	0	0	60	8	0	0	0
OTU_3986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	29	0	0	0	0
OTU_3987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	9	0	0	0
OTU_3988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	1
OTU_3989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
OTU_3990	0	0	0	5	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	39	0
OTU_3991	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
OTU_3992	0	0	0	17	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	56	0
OTU_3993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
OTU_3994	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0
OTU_3995	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	50	0
OTU_3996	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	44	0
OTU_3997	10	7	0	6	13	14	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3998	30	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3999	4	1	11	0	2	4	0	16	3	0	0	5	0	0	0	0	4	0	0	0	0	0	1	0
OTU_4000	6	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4001	5	0	21	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4002	12	4	28	0	7	4	0	28	1	0	0	8	0	0	0	0	5	0	0	0	0	0	0	0
OTU_4003	27	33	1	13	38	55	0	26	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4004	7	18	0	2	15	26	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4005	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4006	4	6	19	2	4	2	0	9	0	0	0	5	0	0	0	0	7	0	0	0	0	0	2	0
OTU_4007	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4008	13	33	1	16	21	37	0	20	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4009	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4010	3	14	1	16	0	20	6	33	49	16	4	26	9	4	7	1	21	6	19	3	2	7	10	0
OTU_4011	5	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4012	17	19	0	5	32	30	0	17	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
OTU_4013	12	0	6	0	2	1	0	1	3	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0
OTU_4014	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4015	13	0	10	0	1	9	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4016	14	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4017	26	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4018	13	19	0	8	14	20	0	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4019	2	1	14	2	4	2	0	15	2	0	0	3	0	0	0	0	8	0	0	0	0	0	0	0
OTU_4020	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4021	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4022	7	1	13	0	2	4	0	9	0	0	0	2	0	0	0	0	4	0	0	0	0	0	1	0
OTU_4023	3	0	0	0	0	0	0	0	1	32	41	0	0	0	0	38	0	2	27	0	0	2	0	0
OTU_4024	7	12	0	10	10	14	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4025	3	5	0	3	4	5	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4026	0	13	0	4	15	5	0	1	3	0	0	7	0	0	0	0	0	1	0	0	0	0	1	0
OTU_4027	5	25	0	1	0	3	0	0	22	0	0	3	0	0	0	1	49	0	0	0	0	0	45	0
OTU_4028	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_4029	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4030	0	48	0	3	0	1	0	0	43	0	0	10	0	0	0	0	71	0	0	0	0	0	108	0
OTU_4031	0	48	0	6	0	0	0	0	36	0	0	13	0	0	0	0	73	0	0	0	0	1	96	0
OTU_4032	0	9	0	1	13	4	0	6	2	0	0	2	0	0	0	0	3	0	0	0	0	0	3	0
OTU_4033	0	1	0	2	0	1	0	3	7	1	0	2	0	1	2	0	1	0	2	1	0	0	3	0
OTU_4034	0	3	0	0	0	0	0	19	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
OTU_4035	4	3	0	3	2	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4036	10	15	0	5	14	17	0	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4037	0	7	0	0	0	4	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
OTU_4038	0	5	0	2	15	7	0	0	3	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0
OTU_4039	0	6	0	2	0	3	2	4	5	5	1	4	1	0	0	2	3	0	1	0	0	1	3	0
OTU_4040	2	8	0	2	1	2	0	8	0	0	0	5	0	0	0	0	2	0	0	0	0	0	2	0
OTU_4041	0	12	0	0	0	8	0	0	9	0	0	107	0	0	0	0	14	0	0	0	0	0	62	0
OTU_4042	0	5	0	3	0	6	4	3	19	2	4	6	9	4	8	5	1	3	10	9	9	0	5	0
OTU_4043	0	1	0	0	0	2	0	0	3	0	0	4	0	0	0	1	25	0	0	0	0	0	28	0
OTU_4044	0	27	0	2	0	0	6	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0
OTU_4045	0	5	0	1	0	0	0	0	1	0	0	52	0	0	0	0	8	0	0	0	0	0	28	0
OTU_4046	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4047	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4048	1	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4049	8	0	35	0	0	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
OTU_4050	0	0	11	0	0	8	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0
OTU_4051	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4052	0	0	13	0	9	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_4053	3	4	12	0	3	3	0	11	1	0	0	3	0	0	0	0	6	0	0	0	0	0	2	0
OTU_4054	2	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4055	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4056	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4057	2	2	0	3	0	3	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
OTU_4058	0	0	0	6	0	11	0	0	10	0	0	8	0	0	0	0	4	0	0	0	0	0	9	0
OTU_4059	0	3	0	7	0	1	0	0	1	0	0	1	0	0	0	2	18	0	0	0	0	0	24	0
OTU_4060	1	1	0	3	0	3	0	0	3	1	0	1	0	0	0	0	1	0	3	1	0	0	4	0
OTU_4061	1	12	0	4	0	4	0	23	4	0	0	4	0	0	0	0	3	0	0	0	0	0	3	0
OTU_4062	0	0	0	26	7	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	16	0
OTU_4063	0	10	0	3	10	3	0	2	3	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0
OTU_4064	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0
OTU_4065	0	2	0	1	0	1	0	1	1	0	0	1	0	0	0	0	7	0	0	0	0	0	1	0
OTU_4066	7	7	0	7	11	15	0	12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4067	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4068	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4069	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4070	0	0	4	0	4	0	0	7	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_4071	0	5	0	1	20	11	0	2	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0
OTU_4072	0	0	0	0	1	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4073	0	0	0	0	0	73	0	0	2	0	0	2	0	0	0	0	1	0	0	0	0	0	2	0
OTU_4074	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
OTU_4075	0	25	0	9	0	5	0	26	12	0	0	2	0	0	2	0	13	2	0	2	1	0	17	0
OTU_4076	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4077	0	0	0	0	2	10	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4078	0	0	0	0	0	5	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4079	0	0	0	0	0	3	0	1	8	0	0	1	0	0	0	2	17	0	0	0	0	0	0	0
OTU_4080	0	0	0	1	0	23	2	2	20	6	8	7	0	0	0	0	1	0	1	0	0	0	0	0
OTU_4081	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4082	9	0	0	0	0	1	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_4083	0	3	0	1	0	3	1	5	12	0	1	3	2	2	0	0	3	0	4	0	0	1	2	0
OTU_4084	0	0	0	0	0	7	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4085	0	0	0	0	0	10	0	0	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_4086	0	5	0	1	0	8	1	5	18	4	1	7	6	2	2	0	1	1	2	1	0	0	3	0
OTU_4087	0	0	0	0	0	11	1	3	14	3	3	6	0	0	0	3	0	0	2	0	0	2	2	0
OTU_4088	0	0	0	0	0	19	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4089	0	4	1	0	1	11	0	3	9	0	0	4	0	0	0	0	1	0	0	0	0	0	2	0
OTU_4090	0	0	1	0	0	12	0	16	8	1	2	0	0	1	10	1	0	0	1	0	4	2	0	0
OTU_4091	0	6	0	2	0	8	0	2	12	4	3	4	0	0	0	0	2	0	0	0	0	0	2	0
OTU_4092	0	0	0	0	0	2	2	2	5	2	0	6	1	3	2	1	1	1	2	3	2	2	9	0
OTU_4093	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	17	0	0	1	0	0	3	0
OTU_4094	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4095	0	0	0	0	0	15	3	4	24	0	2	2	0	1	0	0	0	0	5	0	0	3	0	0
OTU_4096	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
OTU_4097	0	0	0	0	0	0	6	0	0	1	0	0	0	0	3	0	4	0	0	1	0	0	0	0
OTU_4098	0	0	0	0	0	0	8	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
OTU_4099	0	0	0	0	0	0	23	0	0	0	0	0	7	13	1	0	0	0	3	6	2	0	0	0
OTU_4100	0	0	0	0	0	0	10	0	0	0	0	0	19	19	47	2	0	0	0	6	29	0	0	0
OTU_4101	0	0	0	0	0	0	9	0	0	0	0	0	3	0	0	0	0	0	0	0	2	3	0	0
OTU_4102	0	0	0	0	0	0	17	0	0	0	0	0	36	12	17	0	0	15	0	8	12	0	0	0
OTU_4103	0	0	0	0	0	0	18	0	0	2	0	0	1	1	1	0	0	7	2	2	10	2	0	0
OTU_4104	0	0	0	0	0	15	3	2	20	6	5	0	0	0	0	1	1	0	2	0	0	2	0	0
