FeatureID	Barcode001	Barcode002	Barcode003	Barcode004	Barcode005	Barcode006	Barcode007	Barcode008	Barcode009	Barcode010	Barcode011	Barcode012	Barcode013	Barcode014	Barcode015	Barcode016	Barcode017	Barcode018	Barcode019	Barcode020	Barcode021	Barcode022	Barcode023	Barcode024
OTU_4629	0	3	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	2	1	2	0	0	0	0
OTU_4630	0	9	0	1	4	0	0	1	1	0	0	2	0	0	0	0	6	0	0	0	0	0	2	0
OTU_4631	0	5	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4632	0	3	0	0	7	1	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0
OTU_4633	0	2	0	0	0	0	0	2	1	0	0	0	0	0	1	0	2	0	1	0	0	0	1	0
OTU_4634	0	1	0	1	4	2	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
OTU_4635	0	4	0	1	0	0	0	0	4	0	0	2	0	0	0	0	2	0	0	0	0	0	6	0
OTU_4636	0	1	0	1	0	0	0	1	2	0	0	2	0	1	0	0	1	0	3	0	0	0	0	0
OTU_4637	0	3	0	1	1	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4638	0	1	0	0	0	0	0	0	0	1	0	9	0	0	0	0	0	0	0	0	0	2	0	0
OTU_4639	0	6	0	1	0	0	0	0	7	0	0	2	0	0	0	0	27	0	0	0	0	0	23	0
OTU_4640	0	3	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4641	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
OTU_4642	0	3	0	0	38	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	2	0
OTU_4643	0	13	0	0	1	1	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	1	0
OTU_4644	0	1	0	1	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4645	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	7	0
OTU_4646	0	3	0	0	0	0	0	0	9	0	0	3	0	0	0	0	19	0	0	0	0	0	22	0
OTU_4647	0	1	0	2	0	5	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	1	4	0
OTU_4648	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	8	0
OTU_4649	0	3	0	0	0	0	2	0	0	3	3	0	0	0	0	0	0	87	0	0	0	0	0	0
OTU_4650	0	1	1	0	0	0	0	0	1	0	11	0	0	0	0	0	0	0	3	0	0	0	1	0
OTU_4651	0	2	1	0	0	2	0	0	3	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0
OTU_4652	0	1	0	3	0	5	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0
OTU_4653	0	4	0	1	2	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4654	0	4	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0
OTU_4655	0	4	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
OTU_4656	0	2	0	0	2	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4657	0	1	0	0	9	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4658	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	7	0	0	0	0	0	6	0
OTU_4659	0	1	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	9	0	0	0	0	0	0
OTU_4660	0	2	0	0	0	0	0	0	0	0	0	22	0	0	0	1	0	0	0	0	0	18	29	0
OTU_4661	0	2	0	1	1	1	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4662	0	6	0	0	1	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0
OTU_4663	0	3	0	0	83	3	0	2	4	0	0	1	0	0	0	0	6	0	0	0	0	0	1	0
OTU_4664	0	2	0	2	0	3	0	2	0	0	0	1	0	0	0	0	4	0	0	0	0	0	1	0
OTU_4665	0	5	0	0	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_4666	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	9	0	0	1	0	0
OTU_4667	0	1	0	5	0	9	0	0	4	0	0	7	0	0	0	0	7	0	0	0	0	0	7	0
OTU_4668	0	2	0	2	0	6	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0
OTU_4669	0	1	0	0	0	0	0	0	1	0	22	0	0	0	0	0	0	0	5	0	0	0	1	0
OTU_4670	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0
OTU_4671	0	1	0	0	0	0	0	0	0	200	0	0	40	103	91	0	0	1	69	0	212	69	0	0
OTU_4672	0	2	0	0	0	0	48	0	4	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0
OTU_4673	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	3	0
OTU_4674	0	2	1	0	1	1	0	33	0	0	0	1	0	0	0	0	11	0	0	0	0	0	0	0
OTU_4675	0	5	0	16	0	34	0	0	35	0	0	9	0	0	1	0	8	0	0	0	0	0	29	0
OTU_4676	0	1	0	1	5	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4677	0	1	0	2	0	1	0	2	2	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0
OTU_4678	0	1	0	0	0	0	0	0	3	0	0	1	0	0	1	1	0	0	0	4	1	0	3	0
OTU_4679	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	8	0
OTU_4680	0	2	0	0	3	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4681	0	1	0	0	0	0	0	0	0	18	3	0	0	0	1	0	0	67	0	0	0	48	0	0
OTU_4682	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7	0
OTU_4683	0	3	0	0	0	2	1	3	4	0	1	3	1	0	0	0	3	0	2	2	0	0	0	0
OTU_4684	0	5	0	1	0	0	0	0	2	0	0	3	0	0	0	0	10	0	0	0	0	0	11	0
OTU_4685	0	1	0	3	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_4686	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0
OTU_4687	0	3	0	4	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4688	0	2	0	0	0	0	0	31	1	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0
OTU_4689	0	2	2	0	0	2	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0
OTU_4690	0	3	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4691	0	1	0	0	0	0	4	0	0	8	51	0	0	0	0	0	0	33	38	0	2	6	0	0
OTU_4692	0	1	0	0	0	0	0	1	4	0	1	1	0	0	0	1	0	1	0	1	0	0	1	0
OTU_4693	0	2	0	3	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4694	0	2	0	0	1	3	0	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4695	0	2	0	0	8	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0
OTU_4696	0	1	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4697	0	1	0	0	0	0	0	17	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0
OTU_4698	0	4	1	0	0	5	0	2	10	0	0	3	0	0	0	0	1	0	0	0	0	0	5	0
OTU_4699	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	2	0
OTU_4700	0	4	0	0	3	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4701	0	4	0	1	0	1	0	3	5	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0
OTU_4702	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	7	0
OTU_4703	0	1	0	6	0	0	1	1	19	0	4	5	0	0	1	0	0	0	0	1	0	0	46	0
OTU_4704	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	6	0
OTU_4705	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	93	0	1	13	0	0	0
OTU_4706	0	2	0	2	0	4	0	0	22	1	9	8	0	0	0	2	0	0	0	0	0	4	0	0
OTU_4707	0	1	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_4708	0	1	0	0	22	5	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4709	0	1	0	3	0	4	0	0	5	0	0	2	0	0	0	1	2	0	0	0	0	0	4	0
OTU_4710	0	2	0	0	4	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4711	0	2	0	8	0	36	0	1	23	0	0	13	0	0	0	0	4	0	0	0	0	0	21	0
OTU_4712	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0
OTU_4713	0	1	0	0	0	1	195	0	0	0	0	0	0	7	8	0	0	30	0	6	5	0	0	0
OTU_4714	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0
OTU_4715	0	1	0	1	0	0	1	0	12	0	1	0	1	0	0	5	0	0	0	0	0	0	1	0
OTU_4716	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0
OTU_4717	0	1	0	0	0	0	0	0	0	36	0	0	0	3	0	0	0	1	0	0	0	0	0	0
OTU_4718	0	2	0	3	0	2	0	7	4	3	1	1	0	0	0	0	2	0	0	0	0	0	3	0
OTU_4719	0	7	0	0	8	0	0	2	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
OTU_4720	0	1	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	2	0	0	0	1	0
OTU_4721	0	1	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4722	0	1	0	5	0	1	0	2	12	1	4	9	2	0	0	1	0	0	0	0	0	0	37	0
OTU_4723	0	1	0	0	3	8	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4724	0	5	13	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_4725	0	1	0	1	3	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4726	0	5	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4727	0	1	0	8	0	11	0	0	13	0	0	64	0	0	0	0	0	0	0	0	0	0	13	0
OTU_4728	0	1	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4729	0	2	3	0	0	0	4	0	39	167	1102	2	0	0	0	15	2	0	59	0	0	3	0	0
OTU_4730	0	1	0	0	0	0	0	0	13	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0
OTU_4731	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	1	0
OTU_4732	0	1	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_4733	0	2	2	0	1	2	0	31	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	0
OTU_4734	0	2	0	1	5	3	0	3	0	0	0	1	0	0	0	0	4	0	0	0	0	0	1	0
OTU_4735	0	3	0	0	2	1	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4736	0	1	0	2	4	13	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	1	0
OTU_4737	0	2	0	0	0	1	0	2	1	0	0	2	1	1	0	0	1	0	0	1	0	0	0	0
OTU_4738	0	1	0	0	0	0	0	0	4	0	25	0	0	0	0	0	0	0	9	0	0	0	2	0
OTU_4739	0	1	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_4740	0	1	12	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_4741	0	1	1	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4742	0	1	0	0	12	24	0	1	0	0	0	14	0	0	0	0	0	0	0	0	0	0	1	0
OTU_4743	0	1	0	0	9	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4744	0	1	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
OTU_4745	0	1	0	0	0	0	0	0	1	0	20	0	0	0	0	0	0	0	1	0	0	0	1	0
OTU_4746	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	8	0	0	0	0	0	10	0
OTU_4747	0	2	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4748	0	1	0	0	5	3	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4749	0	1	0	0	9	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0
OTU_4750	0	1	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	49	1	0	1	0	0	0
OTU_4751	0	1	0	0	0	0	0	0	0	9	2	0	5	4	3	1	0	3	0	0	3	3	0	0
OTU_4752	0	1	0	0	4	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4753	0	1	0	0	0	3	0	1	2	0	1	2	0	1	0	0	0	0	0	0	0	0	4	0
OTU_4754	0	1	1	0	1	2	0	1	10	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0
OTU_4755	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	2	0
OTU_4756	0	1	1	0	0	0	0	18	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
OTU_4757	0	1	0	1	0	2	0	1	1	0	0	0	1	0	0	0	2	0	2	0	0	0	0	0
OTU_4758	0	1	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4759	0	2	0	1	3	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0
OTU_4760	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	2	0	0	0	0	0	7	0
OTU_4761	0	1	0	0	0	0	0	0	3	0	11	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_4762	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	181	0
OTU_4763	0	1	0	1	0	2	1	2	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0
OTU_4764	0	1	0	1	0	8	0	41	2	0	0	2	0	0	0	0	0	0	0	0	0	0	18	0
OTU_4765	0	0	316	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4766	0	0	41	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4767	0	0	16	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4768	0	0	10	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4769	0	0	476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4770	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4771	0	0	18	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0
OTU_4772	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4773	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_4774	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4775	0	0	9	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	4	1	0
OTU_4776	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4777	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4778	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4779	0	0	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4780	0	0	169	0	42	0	0	5	19	0	0	30	0	0	0	3	6	0	0	0	0	0	11	0
OTU_4781	0	0	25	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4782	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4783	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4784	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4785	0	0	342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4786	0	0	1	0	0	0	0	0	0	7	81	0	0	0	0	0	0	3	1	0	0	4	0	0
OTU_4787	0	0	17	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4788	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4789	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4790	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4791	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4792	0	0	68	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4793	0	0	143	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4794	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4795	0	0	24	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4796	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4797	0	0	8	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_4798	0	0	10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4799	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4800	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4801	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4802	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4803	0	0	125	0	23	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4804	0	0	8	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4805	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4806	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4807	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4808	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4809	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4810	0	0	5	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
OTU_4811	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4812	0	0	2	0	0	0	0	0	0	1	1	0	0	0	5	0	0	25	2	1	0	3	0	0
OTU_4813	0	0	19	0	0	0	0	19	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_4814	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4815	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4816	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4817	0	0	25	0	0	2	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_4818	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4819	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_4820	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4821	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4822	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4823	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4824	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4825	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4826	0	0	9	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4827	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4828	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4829	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4830	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4831	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4832	0	0	7	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4833	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4834	0	0	40	0	0	0	0	3	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4835	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4836	0	0	4	0	0	14	0	0	0	1	2	0	0	0	0	0	0	0	23	0	0	7	0	0
OTU_4837	0	0	2	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4838	0	0	1	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4839	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4840	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4841	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4842	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4843	0	0	8	0	9	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4844	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4845	0	0	8	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_4846	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4847	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4848	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4849	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4850	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4851	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4852	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4853	0	0	21	0	0	0	0	159	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
OTU_4854	0	0	10	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0
OTU_4855	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4856	0	0	11	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4857	0	0	2	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4858	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4859	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4860	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4861	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
OTU_4862	0	0	72	0	21	0	1	8	8	0	0	16	0	0	0	2	1	0	0	0	0	0	6	0
OTU_4863	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4864	0	0	13	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4865	0	0	29	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_4866	0	0	36	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4867	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4868	0	0	13	0	1	0	0	0	2	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0
OTU_4869	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4870	0	0	1	0	1	4	0	0	1	5	1	0	2	2	3	2	9	0	2	3	1	3	2	0
OTU_4871	0	0	60	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4872	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4873	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4874	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4875	0	0	7	0	0	24	0	0	0	2	4	0	0	0	0	0	0	0	37	0	1	12	1	0
OTU_4876	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4877	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4878	0	0	11	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_4879	0	0	22	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
